这一张,题,4134454 1 5153154,251112134132534
这是其次,些,4134454 251112134 12211134 413534,21213511
千个口,舌,312 342 251,312251
太阳从地平面上升起来了,旦,1344 522511 3434 121525 14312 132522111 211 3132 1212134515 1431234 52,25111
这很好,雌,4134454 332511534 531521,21213532411121
这半边看去是古文 那半边看去是古人 把中心抽掉 就变成女人,做,4134454 43112 53454 311325111 12154 251112134 12251 4134 511352 43112 53454 311325111 12154 251112134 12251 34 1215215 2512 4544 12125121 12121251112 412512341354 41223454 135534 531 34,32122513134
折枝桂花献亲人,佳,1213312 12341254 1234121121 1223235 1225431121344 414311234 34,32121121
一阴一阳 一短一长 一昼一夜 合为一双,明,1 523511 1 522511 1 311341251431 1 3154 1 513425111 1 41323544 341251 4354 1 5454,25113511
赵子龙名驰天下,会,121213434 521 13534 354251 551525 1134 124,341154
找到一半,划,1211534 15412122 1 43112,153422
招手不见走来,超,12153251 3112 1324 2535 1212134 1431234,121213453251
仗势霸一方 势必被铲除,便,32134 12135453 145244441221251123511 1 4153 12135453 45434 4523453254 31115414313 523411234,321251134
掌上无污点,拍,243452513112 211 1135 441115 212514444,12132511
掌,挛,243452513112,4122343112
张省长到第一线,引,5153154 234325111 3154 15412122 31431451523 1 55111534,5152
站在一旁请不要说话,靖,4143121251 132121 1 4143454153 4511212511 1324 125221531 454325135 45312251,4143111212511
站在前头,音,4143121251 132121 431251122 44134,414312511
展望未来,着,5131221534 41535111121 11234 1431234,43111325111
斩草不除根,早,15213312 122251112 1324 523411234 1234511534,251112
沾水就活,舌,44121251 2534 412512341354 441312251,312251
砦门重映残边月,翩,21213513251 425 312511211 251125134 135411534 53454 3511,451325122541541
宅前屋后,室,445315 431251122 513154121 331251,445154121
扎根务农,思,1215 1234511534 35453 453534,251214544
增加一周,同,121432524312511 53251 1 35121251,251251
曾经沧海难为水,滩,432524312511 55154121 4413455 4413155414 5432411121 4354 2534,4415432411121
责任制就是好,匏,11212534 323121 31125222 412512341354 251112134 531521,13411535515
早退,选,251112 511534454,312135454
早上勿来,易,251112 211 3533 1431234,25113533
栽树植林 村村有份,木,1211234534 123454124 123412251111 12341234 1234124 1234124 132511 323453,1234
运销海外,咄,1154454 311152432511 4413155414 35424,25152252
早上晴,昌,251112 211 251111212511,25112511
运动会上都有它,云,1154454 115453 341154 211 1213251152 132511 44535,1154
有意无意两相离,有,132511 4143125114544 1135 4143125114544 1253434 123425111 4134522554,132511
远树两行山倒影 孤舟一叶水横流,慧,1135454 123454124 1253434 332112 252 3215412122 251141251234333 52133544 335414 1 25112 2534 123412212512134 4414154325,111211125114544
岳父,仗,32121252 3434,32134
早上好,晏,251112 211 531521,2511445531
早上班 不迟到,环,251112 211 1121431121 1324 5134454 15412122,11211324
赞扬责任制,匏,3121353121352534 121533 11212534 323121 31125222,13411535515
在党身边 儿莫挂牵,躺,132121 2434525135 3251113 53454 35 1222511134 121121121 134453112,325111324325251
再见,扮,125211 2535,1213453
阅读欣赏,敦,4254325135 4512544134 33123534 243452512534,412515213134
月照台前比高低,能,3511 2511532514444 54251 431251122 1535 4125125251 3235154,5425113535
远树两行山倒影,彗,1135454 123454124 1253434 332112 252 3215412122 251141251234333,11121112511
远树两行山侧立 扁舟一叶水平流,慧,1135454 123454124 1253434 332112 252 32253422 41431 451325122 335414 1 25112 2534 14312 4414154325,111211125114544
再次谈判,燮,125211 413534 4543344334 4311322,41112514334433454
运动会上常领先,偿,1154454 115453 341154 211 24345251252 34454132534 312135,32243451154
跃上高峰夺标回,檩,25121213134 211 4125125251 2523541112 134124 123411234 252511,12344125251111234
越说越糊涂 猜猜就清楚,谜,121213415534 454325135 121213415534 431234122513511 4413411234 35311212511 35311212511 412512341354 44111212511 1234123452134,45431234454
云遮月,育,1154 41312214444454 3511,41542511
月月不断有人来,佣,3511 3511 1324 43123453312 132511 34 1431234,3235112
又到淮安,滩,54 15412122 44132411121 445531,4415432411121
有功有赏,勋,132511 12153 132511 243452512534,251253453
云长贵姓,联,1154 3154 251212534 53131121,122111431134
愿天下有情人皆成眷属,答,13325112344544 1134 124 132511 44211212511 34 153532511 135534 43113425111 513325125214,314314341251
遇火就明亮 遇水就肮脏,虫,251125214454 4334 412512341354 25113511 412514535 251125214454 2534 412512341354 35114135 3511413121,251214
又逢十一,圣,54 3541112454 12 1,54121
月光半露风鞋边,霸,3511 243135 43112 145244442512121354251 3534 122125112121121 53454,145244441221251123511
遇水则清 遇水则明,登,251125214454 2534 253422 44111212511 251125214454 2534 253422 25113511,543341251431
又进村来,树,54 1132454 1234124 1431234,123454124
月落乌啼,鹃,3511 122441354251 3551 251414345252,251251135451
远销海外,咄,1135454 311152432511 4413155414 35424,25152252
冤枉,倔,4535251354 12341121,3251352252
有一点不准,淮,132511 1 212514444 1324 4132411121,44132411121
云破月来花影碎,能,1154 1325153254 3511 1431234 1223235 251141251234333 1325141343412,5425113535
月下论桑麻,谓,3511 124 453435 5454541234 41312341234,45251212511
远树两排雪后挺,彗,1135454 123454124 1253434 12121112111 14524444511 331251 121312154,11121112511
叹一计不成 方又生一计,译,25154 1 4512 1324 135534 4153 54 31121 1 4512,4554112
余在山东,峨,3411234 132121 252 15234,2523121534
月上枝头杜鹃鸣,棚,3511 211 12341254 44134 1234121 251251135451 25135451,123435113511
远看象头牛 近看没有头,午,1135454 311325111 35251353334 44134 3112 3312454 311325111 4413554 132511 44134,3112
原籍上海,伸,1332511234 31431411123412212511 211 4413155414,3225112
原鸡,醋,1332511234 5435451,125351112212511
园内荒芜怜冬眠,图,2511351 2534 122415325 1221135 44234454 35444 2511151515,25354441
员字加个立 猜起很吃力,赔,2512534 425521 53251 342 41431 35311212511 1212134515 332511534 251315 53,253441431251
元璋称帝,珠,1135 112141431251112 3123435234 414345252,1121311234
欲话无言听水流,活,34342513534 45312251 1135 4111251 2513312 2534 4414154325,441312251
狱中,言,353451344 2512,4111251
异乡见明月 念儿各西东,胤,515132 553 2535 25113511 3511 34454544 35 354251 125351 15234,355425115
因非多罪,四,251341 21112111 354354 2522121112111,25351
此君没人性 充当第三者 揭其真面目 比虫更冷血,它,212135 5113251 4413554 34 44231121 415435 243511 31431451523 111 12132511 121251135345 12211134 1225111134 132522111 25111 1535 251214 1251134 4134454 325221,44535
玉鲛绢,帛,11214 35251211413434 5512512511,32511252
依人成双 心多不智,禺,32413534 34 135534 5454 4544 354354 1324 311342512511,251125214
雨落枯海,霉,12524444 122441354251 123412251 4413155414,145244443155414
由此一直去 一直去,昆,25121 212135 1 12251111 12154 1 12251111 12154,25111535
雨后山色浑如睡,雪,12524444 331251 252 355215 441451512 531251 2511131212211,14524444511
有人是他 有口是你,尹,132511 34 251112134 32525 132511 251 251112134 3235234,5113
意志坚定,恐,4143125114544 1214544 2254121 44512134,1213544544
雨后春笋,静,12524444 331251 111342511 3143145113,11212511355112
有人无人都是你,尔,132511 34 1135 34 1213251152 251112134 3235234,35234
由衷之言,憩,25121 4125123534 454 4111251,3122513251114544
一字十一笔 无横又无直 学生问孔子 孔子说无味,淡,1 425521 12 1 3143143115 1135 123412212512134 54 1135 12251111 44345521 31121 425251 5215 521 5215 521 454325135 1135 25111234,44143344334
衣服破了 谁见谁忧愁,衰,413534 35115254 1325153254 52 4532411121 2535 4532411121 4421354 3123443344544,4125113534
一字十二点 随你书上拣 凭你好生员 也要猜三年,斗,1 425521 12 11 212514444 52132511454 3235234 5524 211 12115534 32312135 3235234 531521 31121 2512534 525 125221531 35311212511 111 311212,4412
羽,袅,541541,3545413534
有气节才有生命活力,羊,132511 3115 12252 123 132511 31121 34125152 441312251 53,431112
用心就懂,董,35112 4544 412512341354 442122312511211,122312511211
倚阑干东君去也 霎时间红日西沉 灯闪闪人儿不见 闷昏昏笑话无心,门,3213412512 425125431234 112 15234 5113251 12154 525 1452444441431531 2511124 4252511 551121 2511 125351 4414535 433412 42534 42534 34 35 1324 2535 4254544 35152511 35152511 3143143134 45312251 1135 4544,425
与党中央一条心,忠,151 2434525135 2512 25134 1 3541234 4544,25124544
瑜 亮掌握中,炎,1121341251122 412514535 243452513112 121513154121 2512,43344334
鱼肚,田,35251211 3511121,25121
右邻左舍关系好,郑,13251 3445452 13121 34112251 431134 3554234 531521,43113452
又扎一针,铎,54 1215 1 3111512,3111554112
有样东西是个宝 垃圾堆里能找到,土,132511 1234431112 15234 125351 251112134 342 44511214 12141431 121354 12132411121 2511211 5425113535 1211534 15412122,121
有土能种米麦 有水可养鱼虾 有人不是你我 有马能行天下,也,132511 121 5425113535 312342512 431234 1121354 132511 2534 12512 431113432 35251211 251214124 132511 34 1324 251112134 3235234 3121534 132511 551 5425113535 332112 1134 124,525
由字一竖写不直,曲,25121 425521 1 225441431 45151 1324 12251111,251221
千口人预备不足,舒,312 251 34 5452132534 35425121 1324 2512134,341122515452
有头缺只脚,右,132511 44134 3112525134 25134 35111215452,13251
有头没尾,尢,132511 44134 4413554 5133115,135
由左边出车,轴,25121 13121 53454 52252 1512,152125121
一字十笔成 没竖也没横 皇帝见了它 躬身把礼行,爹,1 425521 12 3143143115 135534 4413554 225441431 525 4413554 123412212512134 325111121 414345252 2535 52 44535 3251113515 3251113 1215215 45245 332112,3434354354
有你的一半 也有我的一半,伐,132511 3235234 32511354 1 43112 525 132511 3121534 32511354 1 43112,321534
有人做伴,半,132511 34 32122513134 3243112,43112
一走带千军,师,1 1212134 122245252 312 451512,231252
有吃有穿生活好,裕,132511 251315 132511 445341523 31121 441312251 531521,452343434251
有了恳切心 还要主动点,琅,132511 52 5115344544 1553 4544 1324454 125221531 41121 115453 212514444,11214511534
一字十八点,术,1 425521 12 34 212514444,12344
有点成河,准,132511 212514444 135534 44112512,4132411121
一字生得奇 共唱四出戏 第一出霸王举鼎 第二出王婆骂鸡 第三出武松打虎 第四出吴汉杀妻,捌,1 425521 31121 33225111124 13412512 122134 25125112511 25351 52252 541534 31431451523 1 52252 145244441221251123511 1121 443134112 251115132125 31431451523 11 52252 1121 44153254531 251251551 5435451 31431451523 111 52252 11212154 12343454 12112 21531535 31431451523 25351 52252 2511134 44154 341234 15112531,1212515322
有刀能功,害,132511 53 5425113535 12153,4451112251
有错不认错,肴,132511 3111512212511 1324 4534 3111512212511,34132511
桃花岛上桃花谢 旧雨楼头旧雨游,枭,1234341534 1223235 3545252 211 1234341534 1223235 453251113124 22511 12524444 1234431234531 44134 22511 12524444 441415331521,35451234
有错,肴,132511 3111512212511,34132511
应推广公字当头,兴,4134431 12132411121 413 3454 425521 243511 44134,443134
一字生得恶 头上两只眼 身上六个口 底下八字脚,典,1 425521 31121 33225111124 1224314544 44134 211 1253434 25134 25111511534 3251113 211 4134 342 251 41335154 124 34 425521 35111215452,25122134
游者停步,企,441415331521 12132511 32412514512 2121233,342121
应推广两点,兴,4134431 12132411121 413 1253434 212514444,443134
引滦之水入津,栾,5152 4414122341234 454 2534 34 441511112,4122341234
一字人人有 晚上才开口,名,1 425521 34 34 132511 25113525135 211 123 1132 251,354251
造反了的人,入,3121251454 3354 52 32511354 34,34
口里插针,中,251 2511211 121312321511 3111512,2512
一个儿子有一张嘴,西,1 342 35 521 132511 1 5153154 2512121353535112,125351
两点中间一个人,火,1253434 212514444 2512 4252511 1 342 34,4334
一字七横六直 世人少有人识 有人去问刘备 刘备去问孟德,曹,1 425521 15 123412212512134 4134 12251111 12215 34 2343 132511 34 4525134 132511 34 12154 425251 413422 35425121 413422 35425121 12154 425251 52125221 332122522114544,12512212511
银行两侧,很,31115511534 332112 1253434 32253422,332511534
座中无人,庄,4133434121 2512 1135 34,413121
自大一点人讨厌,臭,325111 134 1 212514444 34 45124 131344,3251111344
一字不出头,未,1 425521 1324 52252 44134,11234
宜下不宜上,且,44525111 124 1324 44525111 211,25111
草下双田有界线,薑,122251112 124 5454 25121 132511 251213432 55111534,1221251211251211
从上看 一天干 从下看 干一天,旱,3434 211 311325111 1 1134 112 3434 124 311325111 112 1 1134,2511112
将二人扶上车,撵,412354124 11 34 1211134 211 1512,121113411341512
阶前鹤舞月西移,娜,523432 431251122 453241112135451 31122221354152 3511 125351 31234354354,531511352
今出游 来日吟赋 了却兄台前后之意,子,3445 52252 441415331521 1431234 2511 2513445 253411212154 52 1215452 25135 54251 431251122 331251 454 4143125114544,521
看看在春秋之前 其实在春秋之后,秦,311325111 311325111 132121 111342511 312344334 454 431251122 12211134 44544134 132121 111342511 312344334 454 331251,1113431234
口中一点不是日曰字,虽,251 2512 1 212514444 1324 251112134 2511 2511 425521,251251214
千字头 木字腰 太阳出来往下照,香,312 425521 44134 1234 425521 3511125221531 1344 522511 52252 1431234 33241121 124 2511532514444,312342511
左边有一只小虫子 右边有两堆土,蛙,13121 53454 132511 1 25134 234 251214 521 13251 53454 132511 1253434 12132411121 121,251214121121
朋友一半,有,35113511 1354 1 43112,132511
你有他有 众人都有 我却没有,人,3235234 132511 32525 132511 343434 34 1213251152 132511 3121534 1215452 4413554 132511,34
残星三两点 孤雁横空飞,六,135411534 251131121 111 1253434 212514444 52133544 133232411121 123412212512134 44534121 534,4134
两山相对又相连 中有危峰插碧天,由,1253434 252 123425111 54124 54 123425111 1512454 2512 132511 351355 2523541112 121312321511 11213251113251 1134,25121
加一半 减一半,喊,53251 1 43112 41131251534 1 43112,251131251534
抛媚眼少女惹是非,声,1213553 531521325111 25111511534 2343 531 122132514544 251112134 21112111,1215213
春节前 秋分后 总念乡音,香,111342511 12252 431251122 312344334 3453 331251 432514544 34454544 553 414312511,312342511
